seq_name,PAAC1,PAAC2,PAAC3,PAAC4,PAAC5,PAAC6,PAAC7,PAAC8,PAAC9,PAAC10,PAAC11,PAAC12,PAAC13,PAAC14,PAAC15,PAAC16,PAAC17,PAAC18,PAAC19,PAAC20,PAAC21,PAAC22,PAAC23,PAAC24,PAAC25,PAAC26,druggable
Negative_122,1.459,0.778,0.195,0.778,0.292,0.487,0.389,1.459,0.389,1.07,2.043,0.195,0.389,0.876,0.584,1.265,0.778,0.389,0.584,1.07,14.565,13.552,13.42,14.643,12.206,16.143,0
Negative_123,0.756,1.039,0.665,0.81,0.986,0.856,0.688,1.177,0.458,0.504,0.818,0.764,0.199,0.382,0.825,1.215,0.963,0.306,0.504,0.871,14.125,14.207,13.837,14.672,14.044,14.332,0
Negative_124,1.119,1.185,0.296,0.494,0.296,0.954,0.823,0.79,0.296,0.329,2.205,0.362,0.23,0.988,1.383,1.349,0.954,0.198,0.165,1.251,14.219,14.783,14.054,14.289,12.785,14.203,0
Negative_125,1.02,0.984,0.364,0.638,0.328,1.257,0.674,1.148,0.601,0.383,1.257,0.947,0.31,0.437,1.239,1.494,0.947,0.127,0.492,0.71,13.621,14.826,13.928,13.836,14.42,14.013,0
Negative_126,1.181,1.536,0.079,0.354,0.315,1.063,0.433,1.024,0.158,0.276,1.654,0.236,0.158,0.433,1.772,1.063,0.276,0.276,0.118,0.748,14.164,14.999,14.282,14.736,14.387,14.282,0
Negative_127,1.278,1.053,0.338,0.376,0.301,0.827,0.714,1.316,0.301,0.301,2.218,0.301,0.113,0.376,1.128,1.015,0.526,0.489,0.301,0.94,14.331,15.212,13.571,14.338,14.338,13.997,0
Negative_128,1.06,1.305,0.163,0.652,0.0,1.06,0.897,1.549,0.489,0.163,0.571,0.326,0.326,0.489,1.223,2.201,0.408,0.408,0.163,0.245,13.657,14.499,14.191,13.184,15.191,15.581,0
Negative_129,1.429,1.143,0.429,0.429,0.429,1.0,0.858,0.286,0.143,0.572,2.001,0.715,0.429,0.572,0.715,1.286,1.286,0.143,0.0,1.715,12.712,13.811,14.504,14.169,13.094,16.132,0
Negative_130,1.499,0.512,0.548,0.256,0.365,0.768,0.439,1.28,0.11,1.974,2.084,0.658,0.402,0.987,0.987,1.28,1.024,0.293,0.877,1.462,13.379,14.349,12.961,13.691,13.931,13.886,0
Negative_131,1.585,1.546,0.309,0.618,0.155,1.237,0.618,1.276,0.309,0.271,1.198,0.387,0.271,0.309,1.198,0.889,0.657,0.309,0.193,0.425,14.478,14.705,13.776,13.708,14.217,15.352,0
Negative_132,1.147,1.072,0.474,0.573,0.274,0.798,0.623,0.872,0.399,0.499,1.62,0.399,0.299,0.523,0.848,1.022,0.648,0.349,0.573,0.897,13.952,14.849,14.32,13.681,14.314,14.974,0
Negative_133,1.147,0.229,0.459,0.459,1.605,0.459,0.229,0.917,0.688,0.688,3.898,0.459,0.688,1.605,1.834,1.605,0.459,0.688,0.917,0.917,10.933,14.673,14.504,12.798,13.137,14.005,0
Negative_134,1.343,1.141,0.336,0.671,0.269,1.074,0.537,1.141,0.47,0.269,1.141,0.738,0.336,0.201,0.873,1.208,0.604,0.067,0.604,1.074,12.456,14.867,13.443,13.21,16.403,15.522,0
Negative_135,0.818,0.836,0.54,0.714,0.4,0.853,0.714,1.236,0.487,0.731,1.288,0.54,0.435,0.592,1.323,1.811,1.132,0.191,0.331,1.184,13.589,14.421,13.855,14.356,13.702,13.92,0
Negative_136,0.581,1.098,0.775,0.711,0.323,1.679,0.323,0.581,0.258,0.581,1.873,0.969,0.194,0.517,1.033,1.615,1.227,0.0,0.194,0.517,14.245,14.794,13.515,14.531,13.455,14.41,0
Negative_137,0.745,0.745,0.497,0.249,1.739,0.249,0.497,1.988,0.497,0.497,2.485,0.994,0.497,0.745,0.249,1.739,1.242,0.0,0.994,0.249,13.702,12.739,13.828,14.166,14.116,14.555,0
Negative_138,0.281,0.845,0.0,0.281,1.689,0.0,0.281,2.252,0.281,1.126,2.252,1.407,0.563,1.689,1.971,0.563,0.845,0.0,0.563,1.126,12.729,14.476,10.819,14.638,15.8,13.521,0
Negative_139,1.478,1.075,0.537,0.403,1.075,0.403,0.269,1.612,0.672,1.075,1.209,0.269,0.134,1.075,2.284,0.269,0.806,0.0,0.941,1.209,13.261,13.236,13.916,14.941,13.001,14.848,0
Negative_140,0.967,1.338,0.967,1.115,0.223,1.041,0.669,0.743,0.372,0.52,2.082,0.297,0.372,0.372,0.446,1.264,0.669,0.074,0.223,0.743,14.171,15.135,13.91,11.025,14.867,16.396,0
Negative_141,0.875,0.875,0.194,1.264,0.292,1.458,0.389,0.778,0.194,0.486,3.402,0.194,0.972,0.486,0.778,1.264,0.583,0.194,0.194,0.68,14.846,16.284,12.139,13.065,15.203,12.909,0
Negative_142,1.107,1.245,0.415,0.484,0.553,0.415,0.968,0.761,0.899,0.484,2.006,0.277,0.346,0.484,1.383,1.66,0.692,0.277,0.415,0.899,14.807,15.241,13.585,12.584,13.467,14.547,0
Negative_143,1.269,0.638,0.663,0.844,0.384,0.994,0.854,0.966,0.502,0.774,2.169,0.788,0.366,0.453,0.942,1.705,1.067,0.164,0.307,1.088,13.686,14.109,13.584,13.559,14.007,14.118,0
Negative_144,1.113,0.834,0.649,0.649,0.556,1.298,2.04,1.205,0.556,0.371,2.225,0.185,0.185,0.649,1.762,0.927,0.556,0.278,0.185,0.834,13.118,14.295,13.878,13.801,14.244,13.605,0
Negative_145,1.827,1.218,0.061,0.548,0.304,0.67,0.304,0.792,0.304,0.304,1.645,0.365,0.244,0.548,0.548,0.792,0.426,0.304,0.183,1.523,13.985,16.426,14.308,13.966,14.469,13.933,0
Negative_146,0.285,0.428,0.428,0.999,0.428,0.999,0.428,1.998,0.428,0.571,2.141,0.428,0.285,0.999,1.998,1.855,0.571,0.571,0.285,0.428,15.0,12.964,12.152,14.743,13.584,15.0,0
Negative_147,0.972,0.972,0.364,0.607,0.243,1.174,0.769,1.134,0.324,0.567,1.984,0.243,0.324,0.688,1.053,1.741,0.891,0.243,0.729,1.093,13.699,13.07,14.996,13.989,14.335,13.795,0
Negative_148,1.657,1.119,0.205,0.619,0.158,1.174,1.17,1.558,0.393,0.286,1.217,0.662,0.26,0.252,2.126,1.819,1.008,0.051,0.406,0.623,13.972,13.863,13.779,13.913,14.022,13.687,0
Negative_149,1.159,0.554,0.202,1.26,0.302,1.562,1.008,1.562,0.252,0.554,1.411,0.554,0.605,0.605,1.512,1.209,0.504,0.302,0.453,0.554,13.828,13.433,14.425,13.796,13.78,14.611,0
Negative_150,1.186,0.923,0.571,0.835,0.483,0.703,0.571,0.791,0.308,0.659,1.801,0.703,0.264,0.527,0.659,1.23,0.439,0.264,0.439,0.615,13.33,13.882,14.301,14.915,14.964,14.636,0
Negative_151,0.702,0.81,0.918,0.648,0.702,1.188,0.54,0.756,0.432,0.756,1.782,0.81,0.216,0.594,0.864,1.404,0.864,0.27,0.54,0.81,13.653,14.058,14.121,14.433,14.035,14.097,0
Negative_152,1.284,1.177,0.267,0.267,0.375,0.803,0.482,1.766,0.214,0.161,1.445,0.535,0.321,0.482,1.338,1.124,0.482,0.375,0.053,0.589,13.727,14.945,14.079,14.756,13.781,15.175,0
Negative_153,0.716,0.716,0.358,0.447,0.716,0.984,1.074,1.521,0.447,0.984,2.058,0.716,0.268,0.716,0.358,1.611,1.163,0.179,0.179,0.984,13.306,12.796,13.776,14.059,14.521,15.347,0
Negative_154,0.562,0.937,0.468,0.609,0.328,0.796,0.796,0.843,0.328,0.843,1.405,0.843,0.609,0.515,0.703,0.937,0.796,0.375,0.468,0.843,14.167,15.063,14.447,14.258,13.999,14.062,0
Negative_155,0.815,0.815,0.638,0.952,1.021,0.766,0.452,1.502,0.52,0.55,1.247,0.393,0.157,0.373,0.353,1.247,0.677,0.56,0.157,1.07,14.578,13.737,15.199,13.701,14.329,14.193,0
Negative_156,1.361,0.778,0.583,0.097,0.389,0.486,0.292,1.361,0.778,0.875,2.722,0.583,0.875,0.583,0.875,1.361,0.681,0.389,0.389,0.972,14.36,14.77,13.686,11.994,14.746,14.015,0
Negative_157,2.371,0.996,0.237,0.617,0.711,0.379,0.332,1.138,0.427,0.474,2.561,0.142,0.237,0.474,0.901,1.138,0.474,0.427,0.474,1.47,13.617,14.496,13.641,14.128,13.809,14.328,0
Negative_158,0.963,0.843,0.361,0.481,1.685,0.481,0.361,1.324,0.722,0.481,2.889,0.722,0.602,0.602,0.722,1.324,0.481,0.361,0.12,0.843,12.515,13.858,13.473,14.161,15.233,14.39,0
Negative_159,1.721,1.131,0.369,0.664,0.295,0.836,0.787,1.549,0.27,0.59,1.622,0.762,0.221,0.639,1.254,1.377,0.688,0.074,0.197,0.516,13.669,13.957,13.887,14.525,14.182,14.221,0
Negative_160,1.107,1.013,0.463,0.805,0.369,0.919,0.557,1.113,0.436,0.764,1.864,0.51,0.409,0.724,1.153,1.63,0.63,0.208,0.335,0.932,14.123,14.426,13.461,14.195,14.107,13.748,0
Negative_161,1.694,0.968,0.605,0.847,0.242,1.089,1.089,0.968,0.484,0.242,2.057,0.726,0.605,0.847,1.089,1.936,0.726,0.0,0.242,0.605,13.3,13.18,12.285,14.579,14.417,15.177,0
Negative_162,1.09,1.376,0.221,0.558,0.337,1.531,0.856,0.921,0.195,0.324,1.791,0.506,0.156,0.182,0.869,1.051,0.363,0.208,0.208,0.649,14.906,14.296,13.607,14.885,14.423,14.49,0
Negative_163,1.351,0.983,0.123,0.737,0.737,1.106,0.614,0.86,0.123,0.491,2.457,1.229,0.369,0.123,0.737,0.86,0.246,0.0,0.369,0.737,15.106,15.975,12.32,14.208,14.237,13.902,0
Negative_164,1.724,0.811,1.115,0.304,0.101,0.811,0.913,0.101,0.406,1.318,0.913,0.608,0.203,0.507,2.941,0.811,1.927,0.0,1.217,1.724,11.35,14.303,15.133,14.266,12.762,13.731,0
Negative_165,1.081,0.946,0.27,0.27,0.54,0.54,0.946,2.297,0.135,0.405,1.621,0.54,0.27,0.675,1.756,0.946,1.216,0.405,0.0,1.081,12.761,13.957,13.59,13.638,15.375,14.738,0
Negative_166,1.682,0.627,0.264,0.791,0.198,1.88,0.726,1.517,0.396,0.33,2.836,0.396,0.231,0.396,1.682,1.715,0.791,0.231,0.264,0.956,13.743,13.466,14.2,13.323,14.003,13.358,0
Negative_167,1.725,1.093,0.402,0.173,0.575,0.863,0.288,1.553,0.23,0.288,2.3,0.575,0.23,0.633,0.69,0.748,0.805,0.402,0.23,1.15,13.613,13.538,14.802,13.486,14.742,14.869,0
Negative_168,1.728,1.604,0.37,0.74,0.247,0.74,0.864,1.111,0.247,0.37,1.357,0.247,0.617,0.123,0.987,1.234,0.247,0.123,0.494,0.74,14.354,15.695,13.467,13.353,16.191,12.75,0
Negative_169,1.598,0.899,0.899,0.2,0.499,0.3,0.499,0.899,0.599,0.499,1.698,1.098,0.2,0.599,0.699,1.598,0.399,0.399,0.399,0.999,13.414,14.29,14.312,13.616,15.069,14.32,0
Negative_170,1.144,0.97,0.291,0.795,0.62,1.105,0.795,0.776,0.427,0.485,1.881,0.659,0.136,0.465,0.776,1.435,0.815,0.233,0.368,1.066,14.022,14.22,13.969,13.489,14.723,14.335,0
Negative_171,1.036,0.872,0.545,0.981,0.491,0.872,1.036,2.126,0.545,0.709,1.526,0.382,0.273,0.273,0.6,0.818,0.654,0.109,0.055,1.036,14.18,13.822,14.008,12.933,14.837,15.285,0
Negative_172,1.307,0.936,0.784,0.977,0.399,1.458,0.812,0.784,0.647,0.468,1.39,1.156,0.303,0.523,1.472,1.885,1.046,0.096,0.261,0.702,13.734,13.96,13.856,13.551,14.247,13.246,0
Negative_173,1.838,0.94,0.641,0.684,0.47,0.855,0.598,1.026,0.299,0.171,2.65,0.385,0.256,0.427,1.282,1.239,0.769,0.214,0.085,1.197,15.593,13.325,13.261,14.447,13.189,14.159,0
Negative_174,0.728,0.863,0.485,0.836,0.216,1.133,0.593,1.591,0.243,0.243,1.726,0.459,0.378,0.405,1.537,1.402,0.674,0.459,0.378,0.647,13.704,13.404,13.959,14.514,14.671,14.754,0
Negative_175,2.779,0.618,1.235,0.0,0.0,0.309,0.926,2.162,0.309,0.309,4.941,0.309,0.618,0.309,0.926,4.015,3.397,0.0,0.618,0.926,13.897,12.292,13.144,13.28,9.821,12.86,0
Negative_176,1.848,2.31,0.0,0.185,0.277,0.092,0.462,1.848,0.462,0.185,1.109,0.0,0.185,0.185,1.571,0.37,0.277,0.092,0.0,0.739,14.323,14.463,14.402,15.634,14.36,14.622,0
Negative_177,1.052,0.736,0.841,0.631,0.421,0.578,0.789,0.736,0.368,0.526,1.998,1.21,0.263,0.473,0.999,1.946,0.736,0.21,0.526,1.104,12.294,15.273,14.175,13.989,13.699,14.425,0
Negative_178,1.557,1.219,0.474,0.474,0.609,0.406,0.406,0.88,0.271,0.339,2.234,0.542,0.135,0.745,1.625,1.286,1.083,0.203,0.474,0.948,13.316,13.531,13.428,14.072,14.613,15.13,0
Negative_179,1.176,0.849,0.261,0.914,0.523,1.306,0.784,1.372,0.457,0.327,1.829,0.457,0.523,0.261,1.045,1.306,0.914,0.196,0.196,1.045,14.543,16.196,14.102,13.095,12.253,14.071,0
Negative_180,1.45,0.622,0.311,0.622,0.932,0.932,1.14,0.932,0.104,0.829,0.932,0.932,0.518,0.622,1.036,0.829,0.829,0.104,0.622,0.829,13.038,15.541,13.469,13.613,14.059,15.155,0
Negative_181,1.611,1.074,0.268,0.268,0.134,0.94,0.403,1.879,0.134,0.671,0.805,0.671,0.671,0.403,2.416,2.013,1.208,0.0,0.537,0.805,14.492,15.279,13.013,12.514,13.875,13.917,0
Negative_182,1.053,0.626,1.654,0.652,0.326,0.677,0.852,0.927,0.301,1.002,1.554,0.426,0.05,0.401,1.403,1.879,1.554,0.326,0.702,1.228,12.851,12.824,14.575,14.443,14.056,13.66,0
Negative_183,1.383,1.012,0.472,0.54,0.27,0.776,0.709,1.349,0.371,0.405,1.754,0.405,0.439,0.472,1.012,0.709,0.506,0.202,0.371,1.113,13.928,14.406,13.778,14.392,14.442,14.784,0
Negative_184,1.292,1.185,0.108,0.215,1.185,0.323,0.215,1.616,0.862,0.215,2.369,0.108,0.754,0.431,1.831,1.831,1.292,0.539,0.215,0.539,13.092,14.205,14.154,14.53,14.428,12.467,0
Negative_185,1.064,0.822,0.919,0.435,0.097,0.532,0.532,2.224,0.338,0.532,1.595,0.193,0.242,0.193,2.417,1.74,0.338,0.725,0.242,0.532,14.455,14.157,14.455,13.874,14.007,13.34,0
Negative_186,2.126,0.899,0.245,0.082,0.164,1.308,0.981,1.145,0.0,0.245,1.962,0.736,0.164,0.736,1.145,0.736,0.818,0.491,0.327,0.654,14.229,14.588,14.633,14.304,12.598,14.685,0
Negative_187,1.155,0.578,0.0,0.866,0.289,0.578,0.866,1.444,1.155,0.578,1.155,0.289,0.289,0.578,2.022,1.733,1.155,0.289,0.578,0.866,14.9,13.986,14.636,15.509,10.841,13.665,0
Negative_188,0.725,1.064,0.29,0.484,0.29,0.725,0.628,0.87,0.532,0.338,2.417,0.435,0.193,0.532,2.079,1.209,0.773,0.387,0.677,0.58,14.62,13.257,13.782,14.087,14.033,14.993,0
Negative_189,1.361,1.563,0.202,0.605,0.0,1.16,0.454,1.361,0.302,0.101,0.807,0.252,0.202,0.302,1.109,0.756,0.655,0.252,0.151,0.706,13.981,15.937,15.365,14.565,14.122,13.729,0
Negative_190,1.112,2.039,0.0,0.185,0.278,0.371,0.371,1.575,0.093,0.278,0.927,0.185,0.093,0.185,2.039,1.297,0.371,0.278,0.0,0.371,15.823,14.932,14.601,13.504,13.709,15.384,0
Negative_191,0.935,0.779,0.467,0.467,0.156,1.246,0.312,0.779,0.312,0.623,1.246,1.558,0.467,0.779,1.402,1.09,0.935,0.156,0.623,0.779,14.144,14.703,12.807,14.59,13.699,14.945,0
Negative_192,1.109,0.985,0.493,0.493,0.862,0.739,0.739,1.232,0.369,0.739,1.232,0.369,0.246,0.985,1.971,1.601,0.739,0.246,0.246,0.246,15.118,15.275,12.232,13.812,14.367,13.554,0
Negative_193,1.865,0.533,0.266,0.266,1.066,0.666,0.8,1.332,0.933,0.133,1.599,0.666,0.266,0.533,1.732,2.665,0.266,0.8,0.0,0.666,12.765,14.582,15.127,12.518,14.684,13.269,0
Negative_194,1.548,0.852,0.232,0.619,0.387,0.852,1.084,1.626,0.464,0.387,3.251,0.155,0.31,0.619,2.4,1.316,1.471,0.232,0.31,0.929,14.14,13.15,13.845,13.359,13.236,13.226,0
Negative_195,0.841,0.841,0.561,0.701,0.561,0.42,0.28,0.841,0.14,2.103,2.243,0.561,0.28,1.262,0.841,1.262,0.981,0.14,0.841,0.841,12.679,13.572,14.143,13.489,13.779,15.797,0
Negative_196,1.152,0.828,0.468,0.792,0.396,0.648,0.792,0.648,0.54,0.9,2.556,0.648,0.36,0.612,1.332,1.224,0.648,0.108,0.396,1.116,13.374,14.626,13.665,13.875,14.246,14.053,0
Negative_197,0.859,1.406,0.469,0.39,0.234,0.625,0.625,1.171,0.39,0.312,1.328,0.39,0.312,0.234,1.093,1.562,0.781,0.234,0.312,1.093,15.661,13.353,14.189,14.044,14.002,14.928,0
Negative_198,0.862,0.69,1.207,0.862,0.69,0.345,0.517,0.345,0.0,0.517,1.552,0.862,1.897,0.69,2.07,2.415,0.69,0.517,0.69,0.862,14.013,13.492,11.746,13.071,15.338,14.059,0
Negative_199,1.02,1.327,0.408,0.612,1.225,0.51,0.612,1.122,0.102,0.51,1.939,0.306,0.51,0.306,2.143,1.429,1.122,0.102,0.306,1.225,13.915,13.638,14.328,13.604,13.612,14.067,0
Negative_200,1.258,0.511,0.55,0.786,0.393,0.865,0.708,1.14,0.708,0.865,1.691,0.865,0.393,0.708,0.786,1.179,0.944,0.118,0.393,1.062,13.686,14.785,13.591,13.798,14.753,13.463,0
Negative_201,1.206,0.938,0.134,0.402,0.268,0.67,0.402,1.072,0.402,0.134,0.938,1.072,0.536,0.67,1.34,1.876,0.536,0.536,0.402,0.402,14.738,13.511,14.166,13.971,14.919,14.759,0
Negative_202,1.027,0.821,0.205,0.0,0.411,0.821,1.232,1.643,1.232,0.411,2.874,0.411,0.411,0.411,1.643,3.08,0.821,0.0,0.411,1.027,14.705,13.138,13.213,13.534,13.223,13.298,0
Negative_203,1.096,1.534,0.767,0.329,0.438,0.986,0.548,0.767,0.0,0.438,1.424,1.096,0.548,0.438,0.877,0.657,0.438,0.11,0.11,0.329,14.416,15.483,13.433,14.629,13.828,15.282,0
Negative_204,1.203,0.481,0.602,1.203,0.843,2.888,0.843,1.083,0.361,0.722,0.602,0.963,0.481,0.602,1.203,1.203,0.722,0.12,0.602,0.361,12.86,13.595,13.022,14.099,15.466,13.868,0
Negative_205,2.115,1.19,0.264,0.132,1.057,1.454,1.718,0.396,0.396,0.529,0.793,0.264,0.396,0.396,1.057,0.793,0.396,0.132,0.396,0.661,14.205,15.797,12.562,12.831,15.397,14.67,0
Negative_206,0.59,1.769,1.032,0.884,0.59,0.737,0.295,0.295,0.0,0.442,0.737,0.442,0.59,0.442,0.884,0.884,0.59,0.147,0.59,0.59,11.97,14.313,14.538,15.427,14.776,16.448,0
Negative_207,1.349,0.954,0.349,0.651,0.302,0.721,0.768,1.326,0.488,0.535,1.326,0.558,0.279,0.302,0.814,0.814,0.581,0.302,0.442,0.954,14.782,13.863,14.54,14.616,14.471,13.912,0
Negative_208,0.356,0.98,0.802,0.445,0.98,1.693,0.089,0.534,0.267,0.624,1.782,1.069,0.356,0.624,0.802,1.069,0.534,0.356,0.356,0.98,14.353,14.691,14.845,12.376,14.544,14.493,0
Negative_209,0.423,0.951,0.634,0.951,1.056,1.267,0.317,0.634,0.423,0.634,1.373,0.739,0.634,0.739,0.528,1.056,0.951,0.106,0.528,0.739,11.972,13.521,13.719,15.188,15.393,15.525,0
Negative_210,2.383,0.622,0.518,0.311,0.725,1.036,0.829,1.554,0.104,1.243,1.969,0.518,0.518,0.725,0.622,1.347,0.829,0.518,0.415,1.036,14.062,13.741,12.992,13.179,14.677,13.527,0
Negative_211,1.578,0.592,0.986,1.183,0.197,2.367,1.183,1.578,0.592,0.394,1.972,0.197,0.592,0.394,0.789,1.183,0.197,0.0,0.197,0.197,15.715,13.128,12.604,12.694,16.287,13.202,0
Negative_212,0.262,0.524,1.047,1.047,0.785,0.524,0.524,0.785,1.047,0.524,2.094,1.309,1.309,0.524,0.262,2.88,1.047,0.262,0.524,0.785,12.745,14.407,12.971,12.899,15.563,13.35,0
Negative_213,0.97,1.031,0.546,0.728,0.303,1.031,0.788,1.334,0.364,0.728,1.273,0.606,0.424,0.606,1.819,2.91,1.031,0.061,0.061,0.788,13.129,13.807,14.451,13.929,13.755,13.529,0
Negative_214,1.121,1.472,0.421,0.771,0.07,0.701,0.701,1.262,0.21,0.421,1.192,0.421,0.28,0.421,1.822,0.981,0.701,0.421,0.07,0.701,14.512,15.086,14.187,14.335,13.578,14.144,0
Negative_215,1.727,2.015,0.206,0.411,0.165,0.617,0.123,1.563,0.329,0.041,1.111,0.288,0.082,0.082,1.398,1.028,0.288,0.165,0.041,0.452,14.912,14.694,14.051,15.282,14.676,14.251,0
Negative_216,1.256,1.151,1.256,0.523,0.523,0.628,0.419,0.733,0.209,0.419,0.523,0.523,0.314,0.628,1.361,1.151,0.837,0.105,0.837,0.837,14.133,15.421,13.97,14.233,15.115,12.895,0
Negative_217,0.602,0.888,0.38,0.761,0.602,1.015,0.602,0.539,0.507,0.412,1.078,1.205,0.412,0.444,1.807,0.983,1.078,0.127,0.856,0.729,14.712,14.088,13.517,14.208,14.471,13.976,0
Negative_218,0.348,1.115,0.209,1.184,0.348,1.115,0.418,1.881,0.348,0.557,2.02,0.488,0.279,0.209,0.906,3.135,0.557,0.07,0.348,0.557,14.475,14.17,13.124,14.097,13.453,14.588,0
Negative_219,1.594,0.532,1.442,0.759,0.228,0.532,1.215,2.885,1.746,0.455,1.063,0.304,1.367,0.835,1.898,1.974,0.607,0.076,0.304,0.683,13.488,14.492,13.447,12.842,11.92,13.314,0
Negative_220,1.176,1.123,0.267,0.962,0.321,0.909,0.588,1.176,0.374,0.481,1.551,0.428,0.374,0.428,1.818,0.802,0.535,0.107,0.428,0.588,14.119,14.342,14.039,15.237,14.126,13.7,0
Negative_221,0.658,1.427,0.549,0.219,0.658,0.329,0.439,0.219,0.219,0.329,1.427,0.658,0.11,0.768,1.756,1.427,0.329,0.658,0.549,0.658,14.138,15.511,14.018,13.757,15.551,13.636,0
Negative_222,0.918,0.964,0.138,0.505,0.23,1.422,1.285,0.734,0.505,0.597,1.789,1.377,0.184,0.459,1.606,1.468,0.826,0.092,0.23,0.78,13.794,14.704,13.424,14.221,13.641,14.109,0
Negative_223,1.234,0.617,0.463,0.771,0.154,1.079,1.85,0.925,0.463,0.771,2.159,1.079,0.463,0.154,0.154,1.388,1.388,0.0,0.154,0.925,13.317,15.956,13.559,13.487,15.187,12.305,0
Negative_224,0.916,1.439,0.785,0.523,0.0,0.262,1.308,1.831,0.523,0.523,2.224,0.0,0.523,0.654,1.439,0.785,0.523,0.131,0.131,1.308,14.118,14.736,14.49,13.549,12.955,14.324,0
Negative_225,0.652,0.761,0.109,0.652,0.435,0.652,0.652,1.957,0.543,0.543,1.63,0.543,0.543,0.652,2.5,1.413,0.87,0.217,0.109,0.978,12.99,13.557,14.607,15.51,13.975,12.949,0
Negative_226,0.9,0.623,0.346,0.415,0.762,1.246,0.692,0.831,0.346,0.485,1.523,1.523,0.415,0.485,1.731,1.039,0.969,0.069,0.831,0.692,14.237,14.906,12.676,13.504,14.738,14.014,0
Negative_227,2.034,1.13,0.113,0.565,0.113,0.678,1.469,1.356,0.452,0.226,1.017,0.113,0.226,0.565,1.808,2.26,0.904,0.452,0.113,0.791,14.912,13.027,13.511,13.601,13.945,14.617,0
Negative_228,0.934,1.246,0.934,0.311,0.208,0.831,0.831,0.727,0.311,0.311,2.596,0.831,0.519,0.727,1.246,1.35,0.519,0.311,0.415,0.934,13.874,13.142,13.689,14.204,13.834,15.162,0
Negative_229,0.409,0.819,1.433,0.512,0.716,0.716,0.819,0.716,0.614,0.102,1.023,0.819,0.512,0.921,1.126,1.126,1.228,0.512,0.921,0.307,14.398,14.497,14.781,13.308,13.638,14.029,0
Negative_230,1.265,0.876,0.324,0.422,0.616,1.07,0.778,1.103,0.454,0.292,1.622,0.811,0.292,0.259,1.622,0.973,0.778,0.486,0.259,0.843,13.449,14.298,14.426,13.73,14.449,14.502,0
Negative_231,2.107,0.677,0.075,0.677,0.301,0.527,0.752,1.129,0.527,1.204,1.881,0.301,0.226,1.43,1.129,1.204,0.752,0.527,0.452,0.903,13.4,13.131,12.737,14.927,14.088,14.935,0
Negative_232,1.272,0.908,0.272,0.454,0.545,1.181,0.363,0.999,0.091,0.908,2.453,0.454,0.363,1.454,0.727,1.272,1.272,0.0,0.636,0.999,12.868,14.106,13.882,14.422,14.19,13.907,0
Negative_233,0.73,0.464,0.73,0.398,0.929,0.995,1.194,0.796,0.265,0.796,1.592,0.862,0.464,0.398,0.464,2.388,0.597,0.597,0.663,0.663,12.5,14.37,14.658,14.642,14.458,13.387,0
Negative_234,1.389,0.926,0.529,0.727,0.265,0.529,0.595,1.124,0.463,0.132,2.513,0.529,0.331,0.463,1.323,0.661,0.992,0.463,0.529,0.397,14.731,14.962,12.975,13.146,15.274,14.032,0
Negative_235,1.106,1.051,0.277,0.83,0.553,0.608,0.664,1.383,0.221,0.166,2.213,0.443,0.332,0.443,1.604,1.327,0.608,0.443,0.443,1.438,13.761,13.002,14.237,14.132,14.383,14.334,0
Negative_236,1.243,0.684,0.622,0.684,0.746,0.808,0.311,0.87,0.311,0.932,1.802,0.497,0.435,0.994,0.559,1.243,0.994,0.435,0.684,0.87,13.265,15.05,14.358,13.233,14.279,14.09,0
Negative_237,1.55,0.716,0.437,0.437,0.397,0.755,0.556,1.431,0.477,0.716,2.902,0.199,0.199,0.994,0.875,1.948,0.795,0.397,0.556,1.073,12.945,13.737,14.277,13.877,13.119,14.634,0
Negative_238,1.251,0.569,0.625,0.512,0.398,0.398,0.569,1.024,0.739,0.455,2.502,0.512,0.512,1.251,0.512,1.024,1.024,0.853,0.398,1.137,13.848,13.84,14.376,14.498,13.596,13.579,0
Negative_239,1.037,0.676,0.434,0.82,0.724,1.086,0.796,0.724,0.434,0.796,1.303,0.869,0.241,0.796,0.845,1.954,0.82,0.169,0.362,1.086,14.152,14.999,13.969,13.489,13.825,13.593,0
Negative_240,1.221,1.343,0.427,0.855,0.488,1.19,0.549,0.61,0.488,0.214,1.038,0.977,0.244,0.427,0.855,1.801,0.916,0.275,0.183,0.61,13.469,15.095,13.41,14.47,14.286,14.558,0
Negative_241,1.616,1.078,0.0,0.269,0.0,0.808,0.539,0.808,0.539,0.808,1.347,1.078,0.269,0.269,1.078,0.808,1.616,0.269,0.0,1.886,14.912,14.821,12.4,15.078,14.278,13.426,0
Negative_242,0.654,0.873,1.091,0.218,1.309,1.527,0.654,1.091,0.218,0.436,0.873,0.873,0.218,0.436,0.218,1.309,0.654,0.436,0.218,0.873,15.089,13.706,14.706,16.294,12.352,13.671,0
Negative_243,0.841,0.841,0.336,0.505,0.168,1.009,0.841,1.682,0.336,0.841,0.841,1.346,0.336,0.841,1.682,0.336,0.841,0.168,0.168,0.673,15.945,14.971,13.018,13.464,12.93,15.037,0
Negative_244,1.454,1.39,0.171,0.577,0.321,0.706,0.898,1.09,0.192,0.363,1.753,0.385,0.192,0.428,0.962,0.877,0.727,0.128,0.086,1.005,14.789,14.35,13.768,14.515,14.604,14.268,0
