seq_name,APAAC1,APAAC2,APAAC3,APAAC4,APAAC5,APAAC6,APAAC7,APAAC8,APAAC9,APAAC10,APAAC11,APAAC12,APAAC13,APAAC14,APAAC15,APAAC16,APAAC17,APAAC18,APAAC19,APAAC20,APAAC21,APAAC22,APAAC23,APAAC24,APAAC25,APAAC26,APAAC27,APAAC28,APAAC29,APAAC30,APAAC31,APAAC32,druggable
Positive_97,7.062,4.66,2.912,3.058,1.019,6.553,2.402,6.407,1.747,2.402,6.99,5.97,1.311,2.111,6.553,8.736,4.732,0.946,2.184,4.514,1.892,3.291,-2.962,0.288,1.275,2.962,1.152,2.427,0.74,3.373,0.452,2.838,1
Positive_98,4.27,2.491,7.117,2.847,1.78,6.405,3.914,4.27,1.78,3.914,9.608,6.049,1.067,5.338,5.694,5.694,4.981,2.847,3.914,7.472,0.137,0.503,3.658,0.412,5.487,2.012,-1.646,-2.469,1.555,-2.332,3.521,-2.286,1
Positive_99,4.662,5.21,3.291,5.21,2.468,8.091,4.251,5.485,3.291,4.662,9.873,8.227,2.879,5.21,3.702,5.348,3.702,0.959,3.154,4.662,-0.66,0.991,-4.104,-1.226,-1.604,1.745,1.274,-0.708,1.509,3.208,1.745,3.491,1
Positive_100,7.38,9.02,3.28,3.28,0.41,6.97,3.69,6.15,1.23,3.28,8.61,8.2,1.64,1.64,2.46,4.51,2.46,0.41,3.28,6.56,-3.041,0.042,3.716,6.546,-2.28,2.323,7.095,6.588,-0.802,3.041,-6.208,-1.478,1
Positive_101,4.794,3.895,2.997,7.491,2.097,5.393,3.296,5.992,2.697,5.693,8.09,8.39,2.397,5.992,6.592,4.794,4.794,1.199,3.296,4.495,-0.142,-1.416,-4.011,-0.519,1.746,5.569,2.124,5.333,1.321,4.483,-5.286,-3.587,1
Positive_102,6.139,5.531,2.614,4.255,2.249,6.2,3.343,5.288,2.31,3.1,8.51,3.404,1.519,2.674,4.437,7.112,3.891,1.702,2.553,6.017,1.74,2.237,0.456,0.331,0.994,1.74,0.124,0.0,1.74,2.071,2.444,3.273,1
Positive_103,8.885,6.011,6.272,5.749,2.613,9.669,5.487,8.885,3.397,6.533,9.407,3.92,4.442,5.749,4.442,8.101,5.749,1.045,3.397,8.101,-4.655,-1.532,-5.775,-3.712,1.591,3.595,-1.061,2.298,-4.361,-0.295,-0.766,-3.182,1
Positive_104,5.112,4.965,4.235,4.892,2.409,6.134,2.848,5.257,2.191,6.28,8.982,7.376,2.337,3.578,4.454,9.347,7.084,1.169,3.651,5.404,0.537,3.713,-1.124,0.782,-2.247,-1.124,-0.977,-0.244,-1.075,1.319,1.172,1.563,1
Positive_105,4.08,2.473,1.731,0.989,0.865,2.596,1.236,4.698,0.742,6.181,7.665,2.596,1.731,4.203,3.338,4.327,3.833,0.865,2.225,5.563,4.274,3.809,3.5,0.279,4.986,1.734,4.614,1.61,3.128,1.425,6.07,2.632,1
Positive_106,9.277,5.438,2.879,3.839,1.6,5.118,1.6,7.997,1.28,4.478,7.997,4.799,2.879,2.239,3.519,7.357,5.758,0.96,0.639,9.277,4.891,5.869,0.222,-0.978,0.222,1.156,1.201,0.667,-1.467,0.534,-0.667,-0.578,1
Positive_107,2.23,2.059,3.774,1.372,0.857,1.544,2.745,3.774,0.686,4.975,7.204,2.059,0.857,5.661,2.916,4.975,3.774,1.715,2.573,7.204,4.186,1.857,6.358,3.211,2.833,1.826,4.564,3.148,2.361,1.952,3.651,1.102,1
Positive_108,5.685,6.688,4.681,4.848,2.34,4.848,5.518,5.852,3.845,5.35,9.028,6.353,3.343,4.848,6.02,11.035,6.855,1.505,2.508,7.19,-2.221,-2.167,-1.3,-1.083,1.408,0.813,-1.354,0.271,-0.054,1.571,-2.275,-1.95,1
Positive_109,6.176,4.722,9.809,5.813,3.996,6.902,5.813,6.902,4.722,11.262,15.621,10.172,3.27,5.449,5.813,8.355,9.446,2.543,3.27,5.449,-4.472,-2.304,0.813,0.271,-7.249,-2.913,1.491,-1.694,-5.691,-2.1,-6.504,-5.149,1
Positive_110,4.233,4.015,4.843,5.803,0.872,6.24,4.494,5.062,3.011,5.367,8.814,5.541,2.356,3.403,6.589,10.777,6.196,1.919,3.578,3.927,-1.067,0.534,0.34,0.582,-0.097,1.019,1.359,0.679,2.329,2.669,-3.008,-2.377,1
Positive_111,6.197,6.197,4.476,6.197,1.377,7.23,6.197,6.541,3.099,4.82,11.016,4.82,4.131,2.41,5.164,6.541,4.476,1.033,3.443,12.049,-0.43,0.215,1.611,1.343,2.685,-0.913,-6.821,-3.706,-1.343,-0.537,-1.128,1.611,1
Positive_112,4.989,3.218,2.896,2.252,3.218,2.735,1.931,3.379,0.804,5.471,9.172,4.666,1.609,3.379,4.506,5.31,3.218,1.609,2.252,4.506,3.129,1.102,1.778,0.391,5.014,3.378,3.129,0.533,3.485,1.92,4.018,0.996,1
Positive_113,14.518,9.982,3.176,5.671,1.589,8.62,5.217,11.342,2.268,9.301,10.888,4.536,2.723,3.857,6.352,8.846,5.444,0.908,2.042,12.93,-2.995,-2.799,-6.12,-4.167,0.065,-0.195,-2.604,2.018,-6.706,-4.232,-1.497,-0.977,1
Positive_114,4.386,3.625,2.807,2.339,1.403,4.561,1.754,5.555,1.403,3.742,6.841,2.748,2.398,2.807,3.333,4.97,3.917,1.169,1.813,5.028,3.463,3.73,2.331,1.965,3.53,3.596,2.231,3.23,2.831,1.832,2.93,1.732,1
Positive_115,5.603,4.142,4.629,2.923,1.218,6.09,2.923,5.603,1.949,5.603,10.232,6.334,0.974,3.898,4.385,7.065,4.872,1.949,4.142,6.334,0.227,2.408,-3.589,-0.954,-0.091,-1.181,5.134,4.998,1.954,1.454,-0.863,-0.363,1
Positive_116,11.09,2.535,3.486,3.802,0.951,6.337,4.436,11.407,0.634,5.387,10.457,6.654,1.267,3.169,4.12,5.387,5.703,0.0,1.267,10.773,1.236,-1.384,-3.015,-2.323,-0.198,-0.346,-1.038,-1.977,2.966,4.597,1.483,1.137,1
Positive_117,5.211,3.852,4.305,2.946,1.133,5.89,2.719,4.984,1.586,4.305,9.969,5.438,0.679,3.172,4.305,6.571,4.758,1.813,4.078,6.571,0.759,2.697,-1.812,-0.211,1.011,-0.042,6.068,5.478,1.728,1.559,-1.096,-0.421,1
Positive_118,5.721,4.132,3.178,6.356,0.794,6.515,3.337,5.244,1.907,4.608,8.58,6.992,1.589,3.178,3.496,4.608,4.926,1.748,3.496,4.449,0.721,1.697,-3.012,-0.891,3.309,5.091,-1.146,0.339,1.146,2.249,2.376,3.267,1
Positive_119,5.171,3.042,2.586,3.65,1.977,2.281,2.129,3.194,1.977,5.78,8.061,3.65,2.434,4.258,2.434,6.084,4.411,0.76,2.129,5.78,2.441,1.615,1.579,0.646,4.917,2.477,5.384,2.728,3.912,0.359,1.795,0.359,1
Positive_120,3.683,2.082,2.882,1.922,1.602,1.121,0.961,1.922,0.961,6.566,7.366,3.683,1.441,4.483,2.722,4.003,3.203,0.801,2.722,3.363,6.18,2.817,3.995,3.104,6.582,5.001,5.059,4.225,1.667,1.236,2.242,0.402,1
Positive_121,4.762,4.613,2.678,5.059,1.339,7.143,3.125,4.315,1.488,4.166,6.993,6.696,1.934,3.273,3.125,4.315,3.125,0.744,2.232,5.357,-1.224,2.371,-1.683,-0.268,2.18,1.874,-0.268,2.753,5.201,6.73,0.956,4.895,1
Positive_122,6.281,5.848,4.187,5.27,1.733,7.219,4.981,7.652,2.816,4.909,9.168,6.497,2.166,4.259,6.424,7.002,5.487,1.516,3.032,7.075,-2.692,-0.518,-1.294,-1.812,1.346,2.174,1.19,3.106,-1.605,-0.155,-1.863,-1.398,1
Positive_123,11.523,3.615,4.293,3.389,1.13,5.423,2.937,8.811,1.13,5.875,8.36,6.779,3.841,1.581,4.293,6.326,4.745,0.452,2.485,9.49,0.434,0.434,-3.28,-2.267,1.061,0.289,0.917,-2.074,1.544,4.631,1.64,0.193,1
Positive_124,7.169,4.394,4.394,6.244,4.394,7.863,3.7,6.475,3.006,6.707,10.869,7.631,3.469,5.088,4.626,8.556,4.162,0.0,3.237,6.244,-3.788,-2.219,-5.195,-2.273,2.814,2.327,2.273,1.677,0.108,0.595,-1.353,-3.193,1
Positive_125,11.17,6.226,3.845,5.31,1.648,5.86,3.845,10.437,2.014,6.959,8.424,5.127,2.197,4.211,4.944,5.31,3.662,0.732,4.029,7.141,0.206,3.763,-4.175,-4.794,-0.515,0.155,-2.99,-2.113,0.876,1.753,2.268,2.474,1
Positive_126,3.969,1.804,3.488,4.812,1.925,6.015,3.969,3.729,2.045,4.571,6.736,4.331,1.564,2.767,5.413,6.977,4.691,1.444,2.165,4.331,-0.499,0.422,4.797,3.684,1.88,1.573,-0.384,1.036,2.533,2.801,2.264,3.147,1
Positive_127,5.907,7.09,4.726,12.406,2.363,5.316,1.772,9.451,2.954,8.862,12.406,9.451,4.135,5.316,5.316,6.498,6.498,0.0,6.498,11.815,1.867,-1.739,-12.363,-9.916,7.405,4.379,3.026,3.799,-6.825,-6.375,-6.053,-5.988,1
Positive_128,8.349,6.517,2.036,5.499,2.444,7.128,5.499,7.739,2.24,2.851,12.423,4.888,2.444,4.073,4.073,6.313,3.258,1.63,2.444,8.553,1.305,1.004,-5.422,-1.707,3.414,2.861,3.514,2.56,-4.418,-3.062,-1.657,1.205,1
Positive_129,5.742,5.482,4.176,8.091,1.305,6.787,3.393,8.353,3.393,3.655,10.964,5.482,2.871,4.438,5.22,5.742,4.438,1.044,2.349,6.526,-3.729,-0.348,-3.729,-1.641,1.094,-0.099,1.343,2.735,-3.182,-3.282,5.619,5.768,1
Positive_130,8.257,5.505,3.303,7.157,0.55,8.808,3.854,6.606,3.854,1.651,14.864,6.606,2.752,4.404,2.202,4.404,3.854,0.55,3.854,3.303,-1.204,4.094,-9.345,-4.335,0.915,1.975,8.141,8.333,-2.071,2.071,-3.998,-0.915,1
Positive_131,7.202,7.522,5.122,6.882,1.601,7.522,4.802,8.322,4.321,4.961,13.443,5.761,2.08,6.242,5.281,5.442,5.442,2.08,5.122,7.202,-1.163,0.116,-0.582,-0.873,2.501,0.524,-1.396,1.513,-4.479,-2.152,-5.468,-4.887,1
Positive_132,13.523,7.763,4.258,7.262,2.504,9.266,3.757,10.267,3.005,9.767,9.516,9.266,4.007,4.258,6.011,7.012,7.262,0.751,2.254,11.27,-5.918,-4.122,-5.984,-1.995,2.194,1.197,-5.253,2.527,-8.444,-5.186,-1.596,-0.399,1
Positive_133,6.864,8.1,2.608,4.119,1.373,7.825,3.981,4.119,1.785,2.883,7.139,7.139,1.51,3.432,3.295,3.707,3.707,1.373,2.334,5.217,-2.805,2.063,0.248,2.558,0.743,3.053,3.094,6.559,-0.0,3.3,-2.228,0.908,1
Positive_134,12.475,5.909,4.268,4.924,1.969,8.207,3.94,9.849,2.298,8.535,7.222,6.237,4.596,4.924,7.222,5.909,4.268,1.642,2.626,10.833,0.471,1.296,-7.248,-3.889,0.825,-2.121,3.064,1.768,-0.118,0.412,-7.543,-4.773,1
Positive_135,3.465,3.159,2.344,1.835,0.917,2.854,1.121,2.14,1.223,2.956,6.217,2.752,1.427,5.911,2.65,3.873,2.344,1.529,2.956,4.382,4.204,4.821,1.149,1.738,3.111,3.503,5.213,4.148,5.689,4.737,2.719,2.915,1
Positive_136,11.483,9.972,1.511,6.346,3.626,10.879,6.95,11.785,3.928,2.115,13.599,4.835,4.835,6.648,7.555,3.928,3.626,3.928,4.231,7.253,-1.871,3.097,-10.645,-4.194,6.839,3.548,0.903,0.194,-12.645,-11.548,-1.742,-0.968,1
Positive_137,1.694,2.463,2.926,1.848,1.54,1.232,1.54,1.848,0.308,4.773,6.005,3.541,1.232,4.927,2.31,3.696,4.311,0.616,1.848,4.003,5.45,4.739,4.002,2.607,4.818,3.555,5.503,3.844,2.659,2.106,4.766,3.291,1
Positive_138,4.278,4.516,2.852,4.991,0.713,6.417,3.09,5.229,2.139,5.467,6.179,8.556,1.664,3.327,3.327,4.991,4.516,0.238,2.852,4.278,0.279,2.627,-4.697,0.438,3.065,5.971,6.688,6.409,-1.154,1.473,-2.508,1.791,1
Positive_139,7.912,5.933,3.956,7.732,1.079,6.653,3.416,7.732,4.315,4.495,10.429,6.653,2.517,4.675,4.315,4.675,5.035,0.899,4.136,6.113,-0.462,0.411,-4.723,-2.515,2.207,2.105,1.437,2.156,-0.719,-0.565,-2.464,0.462,1
Positive_140,11.658,8.744,0.729,6.557,2.186,9.471,5.1,12.386,1.457,5.1,21.129,5.828,1.457,5.828,8.014,8.014,4.371,0.729,2.914,9.471,-5.377,-5.77,3.541,1.377,-6.361,-1.967,-2.033,0.525,-9.049,-3.803,-1.049,-1.18,1
Positive_141,7.846,6.231,6.576,7.961,1.5,7.269,5.884,8.191,4.731,6.231,8.769,3.692,2.538,6.0,5.768,6.231,6.807,2.884,5.653,8.076,-4.516,-2.733,-1.188,-0.951,-1.307,-2.436,-1.188,-0.297,-1.842,-2.436,0.535,-0.475,1
Positive_142,5.326,1.586,1.926,2.04,1.133,2.04,1.699,4.532,0.793,5.552,6.685,1.813,2.946,3.059,3.172,4.759,2.833,0.567,1.926,3.853,7.513,4.572,4.805,2.766,6.115,1.398,4.193,1.893,3.494,1.223,3.611,0.175,1
Positive_143,12.76,10.134,1.501,9.383,0.375,4.503,2.252,7.506,3.003,4.503,12.76,2.252,1.877,4.503,6.755,8.632,4.129,0.0,1.501,7.881,-0.956,-0.106,-3.93,-3.293,0.797,3.027,-1.699,1.275,-1.062,-1.328,-0.106,1.168,1
Positive_144,4.762,4.762,4.112,5.844,2.164,7.576,3.03,4.546,3.464,4.762,9.957,8.226,1.298,6.278,4.546,7.143,4.546,0.432,3.247,5.412,1.97,2.691,-2.595,-1.778,2.162,1.538,1.009,3.075,-3.556,-3.364,-0.144,2.883,1
Positive_145,15.473,6.59,2.866,6.877,0.86,7.736,3.152,9.742,3.439,6.017,12.608,4.584,2.006,3.152,5.73,8.31,6.59,2.293,2.579,10.316,-1.149,-1.995,-1.149,-1.33,-3.204,-0.423,-6.167,-4.655,1.33,3.567,-1.572,-4.172,1
Positive_146,8.851,6.542,6.542,6.927,3.079,8.851,4.618,5.773,3.079,5.773,13.855,10.006,1.539,5.003,7.311,6.927,3.079,1.155,5.387,10.006,3.294,0.932,-0.435,-3.356,-2.175,2.362,-6.961,-3.853,-2.424,-1.057,-9.571,-1.057,1
Positive_147,11.588,5.268,4.425,5.9,1.897,5.688,5.478,10.113,1.265,5.268,7.796,6.11,2.107,5.268,5.268,4.846,5.9,1.475,3.582,9.692,-0.272,0.599,-7.298,-3.867,0.98,1.852,3.922,3.922,-4.139,-2.015,-2.233,-0.381,1
Positive_148,5.598,3.608,4.851,2.488,3.11,4.105,2.488,3.857,1.369,6.096,11.818,4.851,1.99,5.474,4.105,6.842,6.469,0.622,3.235,3.981,0.478,-1.348,0.87,-0.174,4.304,2.348,1.174,-0.13,2.0,1.739,0.783,1.0,1
Positive_149,5.069,1.923,0.874,1.311,0.874,2.36,1.486,4.457,0.699,3.233,8.215,1.224,1.486,2.797,2.534,4.282,3.321,1.049,2.01,4.894,4.625,1.785,3.787,2.056,6.654,3.841,6.843,2.651,5.22,2.867,3.868,1.704,1
Positive_150,6.576,6.097,3.228,5.141,0.957,7.293,3.347,9.804,0.957,4.543,9.684,7.412,1.674,4.662,4.782,3.946,5.141,1.315,2.272,6.455,2.049,7.146,-4.717,-2.192,0.191,2.62,2.239,4.335,-2.573,0.905,-4.478,-0.81,1
Positive_151,5.23,3.091,2.913,2.556,1.129,4.101,1.843,4.755,1.605,4.28,7.489,3.269,2.675,3.21,2.734,5.409,4.101,1.07,1.902,4.992,2.29,2.871,2.392,0.649,4.511,3.999,1.709,2.734,3.589,0.82,4.34,1.743,1
Positive_152,7.763,2.389,6.719,4.628,0.0,5.972,4.628,7.913,1.045,5.972,9.108,5.822,2.24,3.135,3.583,10.451,7.763,0.448,5.076,6.868,-0.203,2.03,-4.569,-4.264,0.558,0.457,3.35,4.315,-0.305,3.401,-3.299,-2.995,1
Positive_153,8.25,6.05,5.775,7.15,2.2,9.9,5.775,9.625,2.75,4.95,8.8,4.125,4.675,6.325,5.501,7.15,8.525,1.1,4.4,9.074,-5.556,-0.0,-7.082,-5.189,1.709,3.541,0.366,5.067,-4.823,-1.648,-2.747,-5.739,1
Positive_154,4.888,3.948,4.699,3.948,3.101,7.237,3.948,5.075,1.974,4.888,8.176,4.981,2.256,5.451,4.041,8.458,4.793,1.41,3.853,6.203,1.447,1.26,0.793,1.26,-1.4,-1.027,3.78,-0.093,-0.14,-0.42,1.213,0.0,1
Positive_155,11.463,8.406,2.547,5.604,1.783,7.388,4.586,8.406,3.057,7.643,9.425,5.604,3.566,1.783,6.878,8.406,5.859,1.019,3.821,9.17,-4.424,-3.201,-1.281,1.921,-0.058,-2.212,0.407,-0.582,0.466,0.291,-4.773,-2.969,1
Positive_156,14.372,4.79,2.396,9.581,0.0,19.163,9.581,2.396,2.396,9.581,11.977,4.79,7.186,4.79,4.79,2.396,4.79,2.396,7.186,9.581,-15.761,-13.749,-10.798,-10.999,10.53,16.767,-9.926,-15.828,-4.963,3.219,7.176,10.195,1
Positive_157,3.253,2.397,1.37,2.225,1.541,3.595,2.397,3.766,1.712,2.739,7.19,2.397,0.684,4.965,1.37,4.622,2.568,0.856,2.225,5.649,5.838,3.624,2.531,1.754,4.659,3.998,5.953,2.732,3.135,2.33,3.911,2.013,1
Positive_158,4.634,3.369,4.212,6.739,2.527,6.318,3.791,7.581,2.949,6.739,12.637,5.054,2.527,4.212,5.054,4.212,9.266,1.685,2.949,5.897,-2.252,-2.968,-0.256,2.252,0.819,0.512,5.118,2.968,-1.279,0.461,-3.838,-3.889,1
Positive_159,9.639,12.852,2.142,8.568,0.0,6.426,6.426,4.284,3.213,9.639,10.71,5.355,2.142,2.142,5.355,2.142,8.568,0.0,1.071,9.639,-17.044,-9.487,18.753,7.06,-8.549,5.295,13.789,8.66,-20.298,-10.7,-0.221,2.427,1
Positive_160,4.385,6.071,2.023,6.408,1.349,5.059,3.71,7.083,3.71,7.42,11.13,5.397,3.71,5.059,9.107,5.059,4.722,1.012,3.373,5.734,-1.878,3.452,-0.508,3.046,-1.878,-0.66,7.005,3.096,-7.919,-4.569,-0.203,-0.508,1
Positive_161,8.169,6.827,4.812,6.379,2.35,7.274,5.371,6.491,4.141,5.596,10.52,5.596,2.798,5.596,6.714,6.827,5.931,1.567,3.469,8.057,0.057,0.63,-5.209,-2.977,-0.916,-0.687,-1.603,-0.343,1.03,-0.229,-1.946,-2.29,1
Positive_162,4.448,5.142,4.587,5.559,1.946,7.088,2.641,5.003,2.363,5.559,7.783,5.559,2.502,3.753,4.309,6.254,4.448,0.973,3.336,5.281,0.885,1.372,0.753,1.771,2.877,2.213,1.062,2.7,-0.398,1.461,-2.125,-1.107,1
Positive_163,6.494,9.741,3.015,6.03,1.624,6.725,2.319,8.117,2.551,4.406,10.668,3.943,2.087,3.247,5.335,5.103,5.335,1.392,2.551,6.03,-1.644,1.741,-5.609,-3.578,7.157,3.53,0.629,1.064,-3.385,-2.611,2.95,3.046,1
Positive_164,5.597,10.394,1.599,5.597,0.799,7.196,0.799,5.597,2.399,6.397,11.993,4.797,2.399,7.196,8.795,1.599,3.198,0.0,7.196,1.599,13.844,16.841,-3.853,-2.521,-3.806,3.14,-9.8,-2.854,-0.19,-1.284,-2.759,-1.903,1
Positive_165,5.395,2.452,1.594,1.839,1.349,3.188,1.717,4.904,1.226,5.272,6.866,2.82,1.962,4.904,2.698,5.15,3.311,0.613,1.594,5.272,6.22,2.789,4.905,2.693,1.218,-0.032,6.476,3.174,4.649,-0.032,2.693,1.122,1
Positive_166,9.819,7.323,3.328,5.657,2.996,6.656,3.993,11.483,3.661,4.66,9.485,4.825,2.496,3.661,4.327,6.49,6.656,0.999,4.16,7.821,-5.138,-1.823,-3.536,-2.431,-0.939,1.05,-1.271,-1.271,3.923,2.707,-0.884,-0.884,1
Positive_167,9.91,6.86,4.954,7.241,1.715,6.098,5.717,7.432,3.431,4.573,13.149,7.241,2.668,7.432,7.241,10.291,7.051,1.334,4.001,7.051,-1.693,1.442,-11.661,-11.097,0.627,0.94,1.003,3.95,-1.379,-0.125,-3.699,-3.699,1
Positive_168,9.517,6.285,3.771,5.387,1.077,6.644,2.155,9.517,2.693,6.824,7.182,5.926,2.514,4.13,4.668,6.644,4.668,0.898,3.771,5.926,-0.401,0.501,-2.956,-1.503,-1.202,-0.451,5.611,4.91,-3.607,-0.1,-0.852,-0.15,1
Positive_169,6.369,4.281,4.907,5.116,2.61,7.413,5.952,3.55,2.714,5.743,8.98,6.057,2.297,4.386,3.028,5.847,4.49,0.94,1.879,4.803,4.66,3.792,-0.32,-0.046,4.614,4.568,0.0,1.096,-2.695,-0.914,-3.883,-2.238,1
Positive_170,11.491,6.664,3.906,4.826,0.69,8.733,6.894,7.124,1.839,5.056,13.559,5.056,2.069,3.906,4.826,7.354,3.906,0.69,2.758,7.584,4.466,3.159,-9.858,-5.447,-4.63,-0.218,-0.163,2.179,1.198,1.58,-0.109,-1.089,1
Positive_171,8.431,8.068,2.762,6.178,0.872,7.995,3.779,7.632,1.745,5.306,8.722,4.724,2.181,2.617,4.579,3.924,4.724,0.727,2.762,7.923,-2.009,0.239,-4.543,-2.917,1.1,3.682,1.53,3.491,0.956,3.348,-0.861,0.335,1
Positive_172,6.528,4.352,5.439,6.89,3.263,8.341,3.263,6.528,5.077,9.791,10.154,8.341,2.538,5.077,6.89,3.627,6.528,0.725,4.714,5.439,-0.511,-1.873,-7.378,-2.384,4.881,4.313,0.568,0.624,-6.47,-4.54,-1.022,0.284,1
Positive_173,6.05,3.245,3.465,4.235,1.54,7.26,3.575,4.785,1.705,4.345,6.545,8.14,1.595,2.75,4.455,4.895,4.565,1.485,2.64,5.885,-0.374,2.121,-0.125,1.705,-1.04,2.994,0.748,3.035,-0.291,1.497,2.869,3.701,1
Positive_174,4.216,1.446,1.927,1.687,1.084,2.168,1.446,4.458,1.084,4.458,7.349,2.771,1.325,4.458,2.168,5.301,4.337,1.325,2.289,3.373,6.248,3.461,3.256,1.203,3.989,1.613,4.4,3.755,4.547,2.405,3.843,2.611,1
Positive_175,4.441,3.396,2.514,3.07,1.371,4.408,2.319,3.821,0.882,3.984,7.413,2.71,2.253,4.049,3.461,5.159,3.853,1.078,1.764,3.886,2.567,2.403,-0.066,0.165,6.847,5.629,3.95,3.226,1.317,2.074,3.423,2.633,1
Positive_176,5.703,4.353,3.753,5.103,1.201,8.255,2.852,5.403,2.852,6.004,7.955,7.204,3.152,3.753,4.653,3.302,5.703,0.3,3.302,4.803,-1.747,-0.314,-0.403,0.448,-0.941,1.837,1.478,2.867,1.434,3.36,0.134,2.24,1
Positive_177,5.614,4.284,1.182,3.546,0.813,7.387,3.103,4.21,0.887,2.585,6.501,5.245,0.665,1.847,5.319,5.319,3.325,0.517,1.33,4.21,1.29,4.854,-1.901,2.512,3.123,6.212,1.901,5.567,0.136,3.462,1.29,3.666,1
Positive_178,9.659,3.997,2.997,2.997,2.997,3.33,4.33,9.659,0.333,4.663,10.658,6.328,3.663,6.328,3.997,7.66,5.329,0.666,4.33,6.328,0.752,-0.602,-2.506,-1.905,2.155,4.311,4.962,1.554,0.501,-3.609,-2.105,-3.759,1
Positive_179,6.723,4.246,5.308,5.484,1.415,7.785,4.6,5.662,2.123,7.254,9.2,5.838,1.592,4.069,3.538,6.192,4.246,0.884,3.185,5.131,-0.567,3.684,-7.18,-5.102,0.992,3.354,2.976,6.613,-1.937,0.661,1.323,0.709,1
Positive_180,8.917,5.061,2.41,5.422,1.928,6.025,5.904,6.267,3.495,4.82,10.604,7.231,2.771,3.615,6.267,7.231,6.628,3.254,3.495,7.471,-0.49,0.435,-2.394,-2.394,-3.808,-0.054,1.85,2.122,0.707,-2.612,-1.143,-1.034,1
Positive_181,4.754,4.839,3.141,4.924,1.613,7.98,3.651,5.264,2.208,4.584,10.612,3.226,2.208,2.802,6.537,7.81,5.348,1.019,3.565,7.81,-0.282,0.61,0.751,1.549,0.751,-0.188,2.864,2.394,-1.502,-1.972,0.469,0.657,1
Positive_182,6.03,3.973,2.338,3.086,1.309,3.786,3.319,3.927,1.777,5.236,9.911,3.086,1.683,3.786,2.851,5.282,4.301,1.075,1.823,5.33,2.587,1.959,0.554,0.702,2.106,2.217,4.139,2.846,1.33,1.146,2.993,3.511,1
Positive_183,5.106,2.703,2.102,2.102,0.751,3.605,1.953,4.505,1.202,6.909,6.008,3.454,0.45,3.755,2.403,4.505,4.956,1.202,1.502,4.806,4.734,0.96,3.711,1.919,4.287,4.447,3.807,2.143,3.263,1.12,4.926,0.704,1
Positive_184,5.691,1.626,2.168,2.078,1.355,2.349,1.265,4.878,0.271,3.703,7.317,2.168,1.716,3.252,2.349,3.974,3.161,0.903,1.536,5.059,5.17,2.33,4.006,1.875,5.71,3.778,6.42,1.847,4.773,1.562,3.949,1.761,1
Positive_185,6.794,4.78,4.025,9.058,2.516,8.807,6.038,5.283,3.522,8.807,13.084,9.813,4.277,6.794,6.29,9.813,6.543,0.252,4.529,6.038,-8.132,-5.972,-2.351,-1.588,-0.508,-0.381,0.318,2.224,-1.652,-2.097,-1.906,-5.019,1
Positive_186,4.522,4.444,2.729,3.197,1.481,4.757,2.807,5.224,1.559,4.288,7.798,4.133,1.404,3.197,4.055,5.77,4.522,1.715,2.495,4.835,2.66,1.911,1.124,1.124,2.623,2.136,4.646,4.496,0.187,0.974,0.45,2.735,1
Positive_187,5.783,3.025,2.669,3.826,1.779,4.626,3.648,5.516,0.979,6.228,8.007,5.071,2.936,3.292,3.203,6.228,5.16,0.623,1.424,7.741,3.025,1.308,-1.962,-2.576,4.252,2.33,3.107,1.472,2.739,0.859,2.494,1.186,1
Positive_188,7.918,5.626,4.167,6.459,2.084,8.542,3.334,6.876,4.167,5.626,12.293,8.126,2.918,6.667,5.418,6.251,5.418,1.459,5.834,7.709,-2.279,0.643,-6.254,-4.617,-2.338,-3.857,-0.234,1.11,1.636,1.11,0.76,-2.572,1
Positive_189,7.136,3.171,2.378,4.361,1.586,5.947,4.757,7.136,2.378,3.964,8.325,5.55,1.983,5.154,4.361,5.55,5.947,2.378,3.171,6.342,3.068,5.449,0.458,1.694,-2.015,0.137,0.916,1.328,3.205,2.564,-7.005,-1.374,1
Positive_190,8.955,6.355,2.022,4.405,1.589,5.994,4.333,6.717,1.878,2.961,9.966,4.116,1.372,3.033,7.221,4.983,3.827,2.311,2.455,6.789,-0.73,1.506,-1.826,0.365,0.593,2.373,4.108,3.149,0.822,1.004,-0.685,-1.963,1
Positive_191,13.758,4.586,1.31,5.241,1.31,4.913,3.276,9.171,3.603,5.568,11.792,5.568,2.948,2.948,5.241,8.189,5.897,0.0,0.655,8.516,0.366,1.306,-4.702,-2.874,-2.351,-2.194,4.023,0.052,5.747,1.202,-2.769,-2.299,1
Positive_192,7.749,4.428,3.763,8.634,1.328,5.314,4.65,5.756,2.435,7.084,7.306,7.749,2.878,7.306,5.535,7.528,5.756,0.664,3.321,5.092,0.834,2.503,-6.83,-1.616,0.052,0.417,0.574,3.65,-0.313,-1.095,-2.086,-0.365,1
Positive_193,7.371,4.563,4.212,4.68,1.287,7.02,5.031,6.435,1.755,7.254,11.467,8.073,2.223,3.978,3.042,9.828,5.733,0.468,3.393,6.787,-0.157,0.575,-1.778,-0.366,1.674,2.144,2.72,4.341,-3.504,-4.027,-3.609,-2.615,1
