seq_name,APAAC1,APAAC2,APAAC3,APAAC4,APAAC5,APAAC6,APAAC7,APAAC8,APAAC9,APAAC10,APAAC11,APAAC12,APAAC13,APAAC14,APAAC15,APAAC16,APAAC17,APAAC18,APAAC19,APAAC20,APAAC21,APAAC22,APAAC23,APAAC24,APAAC25,APAAC26,APAAC27,APAAC28,APAAC29,APAAC30,APAAC31,APAAC32,druggable
Negative_96,6.925,5.229,2.686,4.806,3.392,8.056,5.229,6.078,2.12,2.827,12.58,1.979,2.402,3.675,6.925,6.643,3.533,2.12,2.686,4.806,1.562,1.61,-0.473,-0.758,0.947,-0.568,1.847,0.095,1.184,2.794,-0.947,-1.989,0
Negative_97,6.656,6.189,3.036,5.956,3.387,7.357,4.204,8.291,3.153,4.087,12.963,5.956,2.802,4.904,7.123,8.525,5.371,1.401,3.737,4.788,0.604,1.703,-2.143,0.659,-2.802,-1.923,0.604,-0.11,-0.165,-0.659,-4.066,-1.593,0
Negative_98,6.835,5.332,2.187,6.152,3.008,6.973,3.965,4.785,3.965,3.692,8.34,3.418,2.598,3.692,6.426,6.289,4.101,2.325,2.598,7.93,-1.608,-0.047,-0.095,-0.142,0.851,1.608,-0.662,1.325,0.615,-1.892,2.365,3.075,0
Negative_99,4.563,3.51,5.967,5.44,2.808,3.861,5.616,5.791,3.51,5.264,11.231,6.845,1.93,4.036,5.967,8.951,4.387,2.457,3.158,5.616,1.16,1.514,-4.339,-5.146,3.33,0.555,1.514,-0.404,-0.151,-0.959,1.362,0.656,0
Negative_100,7.512,4.963,6.037,6.841,2.146,6.171,4.293,5.097,2.281,4.159,8.049,6.171,2.146,2.146,7.646,9.524,6.438,1.61,1.475,6.975,0.0,3.305,0.508,2.084,-0.864,1.678,0.254,0.203,-2.339,-0.203,-3.813,-2.491,0
Negative_101,1.191,5.956,2.382,1.191,1.191,0.596,2.382,6.552,1.191,0.0,7.743,1.191,1.787,1.191,4.765,2.382,0.596,1.191,0.0,2.382,2.178,2.476,7.888,4.15,4.632,2.499,10.365,3.99,6.581,3.715,4.15,1.513,0
Negative_102,8.319,6.458,4.69,3.11,5.68,6.552,5.467,7.4,2.898,1.39,3.488,0.589,1.932,0.448,11.524,8.602,12.09,2.239,7.753,6.552,-1.233,-3.108,0.857,0.268,1.286,0.804,-3.215,-0.482,1.447,-2.465,-1.768,0.429,0
Negative_103,5.269,8.783,1.757,6.148,5.269,4.392,5.269,7.026,1.757,0.878,18.444,7.026,3.514,3.514,7.026,7.905,6.148,4.392,1.757,5.269,0.223,6.302,3.569,-2.398,-2.621,0.948,-3.96,1.339,2.733,1.339,-6.525,-12.493,0
Negative_104,7.108,2.031,8.125,3.555,2.539,6.601,3.555,4.57,1.015,5.585,11.171,5.585,2.539,4.062,6.093,4.062,5.585,2.031,3.555,6.601,-6.91,-5.614,3.119,4.223,4.511,4.75,-2.063,-5.422,2.735,-0.528,4.463,0.768,0
Negative_105,6.679,3.454,2.073,3.224,1.381,4.145,5.066,6.448,1.381,2.764,11.054,2.303,2.073,1.381,3.915,6.218,3.915,0.691,2.764,4.145,-0.188,1.614,-0.488,1.952,5.781,4.842,5.631,3.266,0.45,0.676,-0.038,1.426,0
Negative_106,8.442,5.025,3.417,2.211,1.407,5.628,3.417,8.04,2.613,2.211,9.045,5.226,3.216,2.814,5.025,7.035,4.623,1.608,0.804,5.226,0.696,1.958,-5.004,-1.741,6.614,3.873,1.001,0.435,0.653,-1.001,3.177,2.306,0
Negative_107,5.315,3.543,3.543,3.1,2.657,6.201,3.543,5.758,2.657,3.986,9.301,3.543,2.657,4.429,5.315,5.315,5.315,1.329,3.1,2.657,0.541,2.748,1.749,2.956,-3.497,1.79,4.371,1.998,-5.87,-3.164,6.786,6.328,0
Negative_108,8.95,7.458,4.475,1.492,2.983,4.475,4.475,4.475,0.0,1.492,10.441,8.95,1.492,4.475,5.966,4.475,2.983,0.0,0.0,1.492,-4.793,-1.53,-1.772,2.376,0.081,-2.819,16.351,15.183,-5.88,-2.376,-1.53,6.162,0
Negative_109,6.373,2.624,5.248,3.373,5.248,2.249,5.622,7.497,2.249,4.123,11.62,2.998,1.874,2.998,5.248,4.123,6.747,1.124,1.124,3.373,3.391,1.631,1.245,0.386,3.691,1.416,1.502,-1.202,-1.073,-2.618,3.09,2.704,0
Negative_110,9.651,3.06,1.177,1.177,1.648,2.59,2.59,5.65,2.354,0.0,11.535,1.412,1.648,4.002,4.473,5.415,4.238,0.942,1.648,4.238,2.257,0.625,2.188,1.701,3.785,1.042,6.458,4.167,4.097,2.5,1.076,0.66,0
Negative_111,5.3,2.376,2.193,0.914,0.366,2.376,1.462,6.396,2.01,3.837,6.396,1.645,2.741,3.472,3.837,4.386,3.472,1.462,2.01,5.848,6.281,3.531,1.094,-1.406,3.719,1.562,7.969,3.406,5.594,3.0,1.781,0.969,0
Negative_112,11.909,5.954,5.253,6.305,4.903,6.305,2.803,9.457,4.203,6.305,9.807,9.106,2.452,4.903,4.903,12.959,7.005,4.554,2.102,9.106,-1.368,-1.238,1.433,3.844,2.41,-2.02,-5.863,-4.43,-1.954,-1.759,-9.381,-9.967,0
Negative_113,8.604,7.17,3.943,8.245,1.792,6.094,5.019,10.038,4.66,8.245,13.622,4.66,1.792,3.943,7.528,11.472,6.453,0.717,2.868,10.038,-0.127,1.904,-3.871,-5.013,-4.061,1.967,2.284,-1.586,-1.269,-1.459,-9.01,-6.662,0
Negative_114,5.232,5.529,2.073,3.011,1.037,7.997,5.134,4.69,2.222,2.024,6.862,2.715,1.234,2.172,7.997,9.083,3.949,0.938,1.135,3.801,1.064,3.429,1.182,2.759,1.734,3.626,-0.197,2.01,-0.276,2.641,0.276,2.917,0
Negative_115,2.806,3.175,2.658,2.363,0.739,3.692,6.719,4.356,0.886,2.215,3.692,2.658,1.624,1.329,5.463,7.679,3.323,0.221,1.624,2.732,3.957,4.796,1.529,3.207,0.839,3.837,2.158,3.207,3.237,4.736,3.987,4.556,0
Negative_116,7.683,5.122,3.041,4.161,2.881,4.002,3.522,10.724,5.122,3.041,10.084,2.402,1.921,4.642,6.083,5.602,5.122,2.081,2.402,5.282,0.617,1.376,-2.136,-0.095,3.275,2.183,-0.664,0.997,-1.566,-2.231,0.997,2.326,0
Negative_117,8.883,6.25,3.29,4.442,2.961,4.277,3.126,8.06,3.784,3.784,13.16,2.139,1.481,3.455,10.363,6.908,4.77,3.455,3.619,5.263,-1.449,0.259,-1.449,-1.914,2.069,0.724,0.103,-0.517,-1.242,-1.707,0.828,0.828,0
Negative_118,10.021,3.644,1.367,0.911,1.367,1.822,2.733,7.288,0.0,5.01,5.922,1.367,1.822,4.555,1.822,6.832,3.189,0.0,1.367,3.644,6.016,1.488,-2.393,0.647,4.592,2.523,11.061,2.684,5.854,1.779,0.97,0.097,0
Negative_119,10.158,1.847,0.923,6.464,1.847,10.158,6.464,10.158,0.923,7.387,11.081,11.081,1.847,4.617,10.158,10.158,11.081,1.847,2.771,8.312,4.266,3.297,-6.399,-4.59,-2.715,0.323,-0.646,4.654,-14.674,-9.502,-1.034,-2.262,0
Negative_120,6.894,8.719,1.014,5.272,2.839,4.866,3.245,8.111,2.433,1.622,9.733,3.446,2.028,4.055,8.313,8.719,3.649,2.231,3.042,5.88,1.153,0.336,-0.336,2.259,4.229,2.739,-1.826,0.817,-2.307,-0.721,-1.682,-0.769,0
Negative_121,0.0,0.0,5.271,0.0,1.054,1.054,3.163,0.0,2.108,3.163,10.542,7.379,6.325,1.054,11.596,4.216,8.434,3.163,2.108,1.054,-2.294,-3.405,2.043,-0.645,8.208,6.523,-0.538,4.265,6.774,6.022,3.799,-2.437,0
Negative_122,5.946,3.171,0.793,3.171,1.189,1.982,1.586,5.946,1.586,4.361,8.325,0.793,1.586,3.568,2.379,5.153,3.171,1.586,2.379,4.361,4.853,3.372,7.154,2.616,4.727,4.381,2.994,0.441,7.091,5.137,-2.773,-3.026,0
Negative_123,4.124,5.665,3.624,4.416,5.374,4.666,3.749,6.416,2.5,2.75,4.458,4.166,1.083,2.083,4.499,6.624,5.249,1.666,2.75,4.749,1.451,1.935,1.693,2.862,2.499,3.587,-0.806,0.322,1.249,2.297,0.967,1.33,0
Negative_124,5.189,5.494,1.374,2.289,1.374,4.426,3.815,3.663,1.374,1.526,10.226,1.679,1.069,4.579,6.41,6.257,4.426,0.916,0.763,5.799,2.107,2.615,-0.545,-0.254,1.453,2.107,3.887,3.342,6.938,5.158,0.545,0.0,0
Negative_125,5.22,5.034,1.864,3.263,1.678,6.432,3.449,5.873,3.077,1.958,6.432,4.847,1.585,2.237,6.339,7.644,4.847,0.652,2.517,3.635,0.982,4.519,-2.122,-0.472,1.768,3.143,2.593,4.44,1.886,1.336,1.729,1.611,0
Negative_126,9.193,11.952,0.613,2.758,2.451,8.274,3.371,7.967,1.226,2.145,12.871,1.838,1.226,3.371,13.79,8.274,2.145,2.145,0.919,5.823,1.689,0.051,-3.173,-1.586,-1.075,1.177,-3.941,1.689,0.461,-0.461,-0.716,3.531,0
Negative_127,8.155,6.715,2.159,2.399,1.918,5.277,4.557,8.394,1.918,1.918,14.15,1.918,0.72,2.399,7.196,6.476,3.358,3.118,1.918,5.996,0.589,1.405,-1.496,-1.949,3.49,1.904,-0.499,-1.269,3.626,0.363,2.947,0.227,0
Negative_128,6.238,7.678,0.959,3.839,0.0,6.238,5.279,9.117,2.879,0.959,3.359,1.919,1.919,2.879,7.198,12.955,2.399,2.399,0.959,1.44,1.612,4.434,-1.653,-0.564,4.474,5.965,4.877,8.545,-4.837,1.491,-5.643,0.685,0
Negative_129,7.339,5.871,2.202,2.202,2.202,5.138,4.404,1.468,0.734,2.936,10.275,3.67,2.202,2.936,3.67,6.606,6.606,0.734,0.0,8.807,3.96,5.56,2.04,3.8,2.36,0.32,2.6,1.28,6.92,1.96,-5.32,-5.48,0
Negative_130,4.139,1.413,1.514,0.706,1.009,2.12,1.211,3.533,0.303,5.451,5.754,1.817,1.111,2.726,2.726,3.533,2.826,0.808,2.423,4.038,6.391,3.736,4.056,2.778,7.055,3.073,5.801,2.655,5.138,2.581,4.646,2.925,0
Negative_131,6.459,6.302,1.26,2.52,0.63,5.042,2.52,5.199,1.26,1.103,4.884,1.575,1.103,1.26,4.884,3.624,2.678,1.26,0.787,1.733,2.888,5.132,1.767,3.253,5.216,4.711,4.431,4.851,3.505,3.814,0.645,3.702,0
Negative_132,8.07,7.544,3.333,4.035,1.93,5.614,4.386,6.14,2.807,3.509,11.404,2.807,2.106,3.684,5.965,7.193,4.561,2.456,4.035,6.316,3.622,1.811,-2.203,-1.615,0.636,0.392,1.909,3.475,-1.028,1.175,-3.084,-2.986,0
Negative_133,2.724,0.545,1.09,1.09,3.813,1.09,0.545,2.179,1.634,1.634,9.261,1.09,1.634,3.813,4.358,3.813,1.09,1.634,2.179,2.179,9.408,8.033,3.673,3.341,3.649,1.469,3.934,3.815,3.555,5.19,3.365,3.175,0
Negative_134,7.93,6.74,1.983,3.965,1.586,6.344,3.172,6.74,2.775,1.586,6.74,4.361,1.983,1.19,5.154,7.137,3.569,0.396,3.569,6.344,6.453,5.828,-0.916,1.624,5.287,5.037,5.079,4.038,-8.659,-2.748,-2.664,-1.624,0
Negative_135,5.047,5.154,3.329,4.403,2.469,5.262,4.403,7.624,3.006,4.51,7.946,3.329,2.685,3.651,8.161,11.168,6.98,1.181,2.04,7.302,0.997,1.594,-2.143,-1.196,0.299,1.395,-3.837,-1.844,0.598,1.644,1.295,1.545,0
Negative_136,3.31,6.252,4.413,4.045,1.839,9.562,1.839,3.31,1.471,3.31,10.665,5.517,1.104,2.942,5.884,9.195,6.988,0.0,1.104,2.942,-2.057,4.242,-2.614,-1.5,2.571,5.57,-2.228,1.585,2.699,5.87,-0.343,0.514,0
Negative_137,3.599,3.599,2.399,1.2,8.396,1.2,2.399,9.596,2.399,2.399,11.995,4.798,2.399,3.599,1.2,8.396,5.998,0.0,4.798,1.2,0.204,1.264,6.199,4.445,4.649,0.693,3.14,1.713,1.713,-1.223,-3.548,-0.816,0
Negative_138,0.816,2.45,0.0,0.816,4.899,0.0,0.816,6.533,0.816,3.266,6.533,4.083,1.633,4.899,5.716,1.633,2.45,0.0,1.633,3.266,9.146,3.998,3.449,1.176,9.224,5.278,3.188,1.672,1.568,1.045,4.782,3.214,0
Negative_139,5.444,3.959,1.98,1.485,3.959,1.485,0.99,5.939,2.474,3.959,4.454,0.99,0.495,3.959,8.413,0.99,2.969,0.0,3.464,4.454,8.197,3.31,5.568,2.598,4.207,0.217,2.908,-0.495,6.31,2.536,2.011,0.773,0
Negative_140,4.812,6.663,4.812,5.552,1.11,5.182,3.331,3.701,1.851,2.591,10.364,1.48,1.851,1.851,2.221,6.292,3.331,0.37,1.11,3.701,3.32,4.872,-6.063,0.253,4.222,5.197,13.822,11.801,-0.108,1.01,-6.929,-3.573,0
Negative_141,4.334,4.334,0.963,6.26,1.445,7.223,1.926,3.852,0.963,2.408,16.853,0.963,4.815,2.408,3.852,6.26,2.889,0.963,0.963,3.371,-1.618,-0.655,-6.009,-4.738,9.669,8.436,4.276,3.043,0.424,-0.924,5.2,5.855,0
Negative_142,6.3,7.087,2.363,2.756,3.15,2.363,5.512,4.331,5.118,2.756,11.417,1.575,1.969,2.756,7.874,9.449,3.937,1.575,2.363,5.118,-2.693,1.706,-4.533,-2.873,0.853,2.154,7.136,3.995,2.962,4.399,-3.052,0.18,0
Negative_143,6.8,3.419,3.55,4.521,2.055,5.325,4.577,5.175,2.691,4.148,11.621,4.222,1.962,2.429,5.044,9.136,5.717,0.878,1.644,5.829,0.272,1.679,-0.726,-0.045,1.588,2.223,1.633,2.495,0.227,0.499,-0.454,-0.136,0
Negative_144,5.714,4.285,3.332,3.332,2.857,6.666,10.475,6.189,2.857,1.905,11.426,0.952,0.952,3.332,9.046,4.761,2.857,1.428,0.952,4.285,0.569,4.643,-1.883,0.569,1.27,-0.35,3.767,3.285,-0.569,1.007,-0.263,0.35,0
Negative_145,16.284,10.856,0.543,4.885,2.713,5.971,2.713,7.056,2.713,2.713,14.656,3.257,2.171,4.885,4.885,7.056,3.8,2.713,1.628,13.57,4.603,2.647,-12.198,-13.234,1.726,2.186,3.682,3.049,-0.575,-5.121,-1.784,-0.058,0
Negative_146,1.345,2.018,2.018,4.709,2.018,4.709,2.018,9.418,2.018,2.691,10.091,2.018,1.345,4.709,9.418,8.745,2.691,2.691,1.345,2.018,3.707,-0.195,2.653,2.731,5.501,9.598,0.273,-3.59,0.312,1.327,0.117,-0.468,0
Negative_147,3.81,3.81,1.429,2.382,0.953,4.604,3.017,4.445,1.27,2.223,7.78,0.953,1.27,2.699,4.128,6.827,3.493,0.953,2.858,4.287,2.875,4.139,6.035,4.897,-0.379,2.433,2.78,3.254,0.916,1.959,2.559,5.34,0
Negative_148,7.307,4.934,0.904,2.73,0.696,5.179,5.16,6.874,1.732,1.262,5.367,2.919,1.149,1.111,9.379,8.023,4.444,0.226,1.789,2.75,0.887,2.994,0.665,2.773,1.811,3.808,1.146,2.736,0.961,2.699,1.885,3.697,0
Negative_149,4.771,2.282,0.83,5.186,1.245,6.431,4.149,6.431,1.037,2.282,5.808,2.282,2.489,2.489,6.223,4.978,2.074,1.245,1.867,2.282,2.456,4.746,2.854,4.049,2.157,3.717,1.991,2.854,2.356,4.945,-0.0,1.494,0
Negative_150,9.096,7.074,4.379,6.401,3.705,5.389,4.379,6.063,2.358,5.053,13.811,5.389,2.021,4.043,5.053,9.432,3.369,2.021,3.369,4.717,4.392,1.125,2.089,1.339,-0.803,-0.536,-4.713,-2.142,-2.625,-2.303,-1.982,-0.964,0
Negative_151,3.607,4.162,4.717,3.33,3.607,6.104,2.775,3.885,2.22,3.885,9.157,4.162,1.11,3.052,4.439,7.215,4.439,1.387,2.775,4.162,2.606,3.328,3.248,2.406,-0.481,2.486,1.043,1.484,1.323,0.521,1.564,0.281,0
Negative_152,10.499,9.625,2.187,2.187,3.063,6.562,3.937,14.436,1.75,1.313,11.812,4.375,2.625,3.937,10.936,9.186,3.937,3.063,0.437,4.812,1.384,4.815,-2.878,-3.044,-0.885,-1.716,-0.941,-4.759,5.534,2.103,-4.981,-5.313,0
Negative_153,3.714,3.714,1.857,2.321,3.714,5.107,5.571,7.892,2.321,5.107,10.678,3.714,1.392,3.714,1.857,8.357,6.035,0.929,0.929,5.107,3.151,4.832,7.941,4.37,3.151,1.681,-0.378,1.261,-2.185,-1.723,-2.311,-3.824,0
Negative_154,3.868,6.447,3.223,4.191,2.256,5.48,5.48,5.802,2.256,5.802,9.67,5.802,4.191,3.546,4.836,6.447,5.48,2.579,3.223,5.802,0.482,1.928,-3.133,-4.53,-1.398,-0.096,0.867,2.024,2.12,2.795,0.048,2.506,0
Negative_155,6.185,6.185,4.845,7.229,7.751,5.813,3.428,11.402,3.95,4.173,9.465,2.981,1.192,2.832,2.683,9.465,5.142,4.248,1.192,8.123,-2.653,-1.408,2.436,0.758,-5.198,-6.01,1.245,0.0,-0.217,1.245,1.299,0.217,0
Negative_156,6.15,3.514,2.635,0.439,1.757,2.197,1.318,6.15,3.514,3.953,12.3,2.635,3.953,2.635,3.953,6.15,3.075,1.757,1.757,4.393,1.745,-0.074,-1.225,-1.522,3.192,2.45,8.092,5.011,3.155,-0.148,3.378,1.707,0
Negative_157,8.943,3.756,0.895,2.325,2.683,1.431,1.252,4.293,1.61,1.788,9.659,0.536,0.895,1.788,3.398,4.293,1.788,1.61,1.788,5.545,6.118,2.652,3.677,1.929,5.304,3.014,4.34,2.26,5.063,3.406,1.145,0.814,0
Negative_158,6.005,5.255,2.252,3.003,10.509,3.003,2.252,8.257,4.504,3.003,18.016,4.504,3.753,3.753,4.504,8.257,3.003,2.252,0.75,5.255,8.933,4.9,-1.736,-1.889,4.033,1.174,-1.429,-2.399,-4.39,-5.666,-0.97,-2.654,0
Negative_159,8.724,5.733,1.87,3.365,1.496,4.237,3.988,7.852,1.371,2.991,8.226,3.864,1.122,3.24,6.357,6.98,3.49,0.374,0.997,2.618,3.353,1.144,2.682,1.933,2.604,3.235,-1.223,-0.552,1.262,3.037,0.986,2.643,0
Negative_160,4.489,4.108,1.877,3.264,1.496,3.727,2.258,4.516,1.769,3.101,7.562,2.067,1.659,2.938,4.679,6.61,2.557,0.843,1.36,3.781,2.748,2.554,1.229,1.714,5.011,3.912,2.586,2.942,2.134,2.942,4.332,3.233,0
Negative_161,5.998,3.427,2.142,2.999,0.857,3.856,3.856,3.427,1.714,0.857,7.283,2.57,2.142,2.999,3.856,6.855,2.57,0.0,0.857,2.142,3.805,3.926,3.564,7.037,6.916,6.614,0.211,2.93,0.302,2.567,-0.634,2.356,0
Negative_162,6.377,8.046,1.29,3.264,1.973,8.957,5.01,5.39,1.138,1.897,10.476,2.96,0.911,1.063,5.086,6.149,2.125,1.214,1.214,3.796,-2.624,3.173,0.744,1.606,3.721,5.993,-1.802,2.507,0.666,3.408,1.293,2.977,0
Negative_163,7.348,5.344,0.668,4.008,4.008,6.012,3.34,4.676,0.668,2.672,13.36,6.68,2.004,0.668,4.008,4.676,1.336,0.0,2.004,4.008,-2.828,1.472,-2.402,-3.061,7.129,10.849,-0.581,0.93,0.077,1.627,2.867,6.432,0
Negative_164,8.488,3.995,5.492,1.498,0.499,3.995,4.493,0.499,1.997,6.491,4.493,2.996,0.999,2.496,14.479,3.995,9.487,0.0,5.991,8.488,9.905,7.224,-1.636,-4.044,-6.315,-5.089,-0.772,0.636,4.498,4.271,-0.682,1.136,0
Negative_165,5.013,4.386,1.253,1.253,2.506,2.506,4.386,10.652,0.626,1.879,7.519,2.506,1.253,3.133,8.146,4.386,5.639,1.879,0.0,5.013,4.177,4.806,4.954,2.884,2.218,-0.591,0.998,1.774,0.555,0.259,1.738,2.292,0
Negative_166,6.491,2.418,1.018,3.055,0.764,7.254,2.8,5.854,1.527,1.273,10.945,1.527,0.891,1.527,6.491,6.618,3.055,0.891,1.018,3.691,1.762,3.421,1.279,2.937,1.002,2.592,3.317,2.937,1.935,3.732,2.246,3.732,0
Negative_167,6.718,4.255,1.567,0.672,2.239,3.359,1.12,6.047,0.895,1.12,8.958,2.239,0.895,2.463,2.687,2.911,3.135,1.567,0.895,4.479,5.997,2.795,5.415,2.94,3.464,-0.058,6.376,4.512,4.833,1.543,2.3,1.659,0
Negative_168,7.34,6.816,1.573,3.146,1.049,3.146,3.67,4.719,1.049,1.573,5.767,1.049,2.622,0.525,4.195,5.243,1.049,0.525,2.097,3.146,3.557,1.869,-1.417,1.96,3.979,5.698,8.11,5.999,-2.623,-0.663,10.039,3.196,0
Negative_169,8.558,4.813,4.813,1.069,2.674,1.604,2.674,4.813,3.209,2.674,9.092,5.883,1.069,3.209,3.744,8.558,2.14,2.14,2.14,5.349,6.137,3.49,1.564,0.281,3.209,3.971,1.444,2.246,-3.41,-1.805,1.203,1.444,0
Negative_170,6.105,5.174,1.552,4.242,3.311,5.898,4.242,4.139,2.277,2.587,10.037,3.519,0.725,2.483,4.139,7.658,4.346,1.242,1.966,5.691,1.179,2.887,1.22,0.935,2.725,1.627,3.335,2.806,-0.407,-0.285,0.61,2.033,0
Negative_171,7.603,6.402,4.002,7.203,3.602,6.402,7.603,15.607,4.002,5.203,11.205,2.802,2.001,2.001,4.402,6.002,4.803,0.8,0.4,7.603,-3.235,3.125,-1.425,0.384,-2.248,1.974,3.673,3.618,-4.77,-2.906,-5.921,-1.919,0
Negative_172,4.423,3.165,2.654,3.306,1.35,4.935,2.747,2.654,2.188,1.583,4.702,3.91,1.024,1.769,4.981,6.378,3.538,0.326,0.885,2.375,2.297,4.682,2.591,3.534,2.444,4.653,2.621,4.211,0.618,4.24,4.005,5.212,0
Negative_173,12.192,6.238,4.253,4.537,3.119,5.67,3.969,6.805,1.985,1.135,17.579,2.552,1.701,2.836,8.506,8.222,5.104,1.417,0.567,7.939,-7.762,-5.688,2.02,0.266,4.732,3.775,-4.253,-2.871,3.828,4.466,-2.764,-2.073,0
Negative_174,3.846,4.558,2.564,4.417,1.14,5.983,3.134,8.406,1.282,1.282,9.118,2.422,1.994,2.137,8.12,7.408,3.561,2.422,1.994,3.419,1.941,5.347,1.743,4.554,1.228,3.881,-0.594,0.198,0.04,1.307,-0.317,1.465,0
Negative_175,7.488,1.664,3.328,0.0,0.0,0.832,2.496,5.824,0.832,0.832,13.311,0.832,1.664,0.832,2.496,10.815,9.151,0.0,1.664,2.496,3.661,2.363,3.627,1.597,2.396,0.033,3.627,2.429,8.22,3.927,0.433,1.131,0
Negative_176,12.481,15.6,0.0,1.248,1.872,0.624,3.12,12.481,3.12,1.248,7.488,0.0,1.248,1.248,10.609,2.496,1.872,0.624,0.0,4.993,3.377,2.801,3.295,2.1,3.089,2.348,-6.054,0.412,2.059,0.741,1.606,1.853,0
Negative_177,5.907,4.134,4.725,3.544,2.363,3.248,4.43,4.134,2.067,2.953,11.222,6.792,1.477,2.658,5.611,10.927,4.134,1.181,2.953,6.201,6.256,6.89,-6.165,-3.218,0.181,-0.771,-0.725,2.403,1.133,2.584,-0.952,1.723,0
Negative_178,6.794,5.318,2.068,2.068,2.659,1.772,1.772,3.84,1.182,1.477,9.749,2.363,0.591,3.25,7.09,5.613,4.727,0.886,2.068,4.135,4.269,2.742,4.026,3.367,4.859,3.783,2.395,0.902,1.666,0.243,2.256,0.069,0
Negative_179,7.788,5.625,1.731,6.057,3.462,8.654,5.192,9.087,3.029,2.164,12.115,3.029,3.462,1.731,6.923,8.654,6.057,1.298,1.298,6.923,-0.469,-2.659,-11.314,-5.735,0.104,-1.981,3.076,5.162,7.404,7.56,-4.38,-1.043,0
Negative_180,12.031,5.157,2.578,5.157,7.734,7.734,9.453,7.734,0.859,6.875,7.734,7.734,4.297,5.157,8.593,6.875,6.875,0.859,5.157,6.875,4.517,4.454,-11.481,-5.521,0.502,0.314,0.063,0.063,-0.439,-1.129,-6.65,-10.163,0
Negative_181,9.684,6.456,1.614,1.614,0.807,5.649,2.421,11.297,0.807,4.035,4.842,4.035,4.035,2.421,14.526,12.105,7.263,0.0,3.228,4.842,-1.678,0.966,-8.744,-7.219,1.83,2.644,4.626,7.473,0.559,-0.153,-1.169,-0.813,0
Negative_182,6.338,3.772,9.96,3.924,1.962,4.074,5.13,5.584,1.81,6.036,9.356,2.566,0.302,2.414,8.45,11.318,9.356,1.962,4.226,7.394,2.331,4.025,2.278,5.032,-5.191,-2.331,-3.655,-2.701,-2.436,-2.119,1.324,-2.489,0
Negative_183,11.219,8.208,3.831,4.378,2.189,6.293,5.747,10.944,3.009,3.284,14.228,3.284,3.557,3.831,8.208,5.747,4.104,1.641,3.009,9.029,2.778,-0.81,-4.34,-2.199,2.546,-2.373,-1.157,-1.62,-1.678,-0.694,-3.993,-2.199,0
Negative_184,6.94,6.361,0.578,1.157,6.361,1.735,1.157,8.675,4.626,1.157,12.723,0.578,4.049,2.314,9.832,9.832,6.94,2.892,1.157,2.892,5.793,2.391,0.46,0.092,2.483,-1.333,-0.828,-4.414,-2.115,-3.586,6.897,2.207,0
Negative_185,6.869,5.308,5.932,2.81,0.624,3.435,3.435,14.362,2.186,3.435,10.303,1.249,1.561,1.249,15.611,11.24,2.186,4.683,1.561,3.435,0.152,-0.66,-2.74,-1.421,-0.304,-1.065,2.435,2.131,-0.355,-0.101,0.558,-0.101,0
Negative_186,8.825,3.734,1.018,0.339,0.679,5.43,4.073,4.752,0.0,1.018,8.146,3.055,0.679,3.055,4.752,3.055,3.394,2.037,1.358,2.716,1.801,4.255,1.366,5.124,0.124,2.019,1.801,3.913,8.913,5.311,0.994,2.267,0
Negative_187,8.365,4.182,0.0,6.273,2.091,4.182,6.273,10.455,8.365,4.182,8.365,2.091,2.091,4.182,14.638,12.546,8.365,2.091,4.182,6.273,-7.688,-10.191,-4.827,-2.92,-3.159,-6.257,-11.919,-8.343,18.117,16.269,1.192,0.536,0
Negative_188,4.486,6.579,1.795,2.991,1.795,4.486,3.888,5.383,3.29,2.093,14.953,2.691,1.196,3.29,12.86,7.477,4.785,2.393,4.187,3.589,-3.486,-0.188,4.993,2.261,1.554,3.391,1.554,1.178,3.156,0.283,-4.145,-4.757,0
Negative_189,9.694,11.13,1.436,4.308,0.0,8.258,3.232,9.694,2.154,0.718,5.744,1.795,1.436,2.154,7.898,5.386,4.668,1.795,1.078,5.027,0.657,8.06,-7.403,-1.752,-3.198,1.183,-1.664,0.175,4.074,5.957,0.088,6.22,0
Negative_190,7.047,12.918,0.0,1.174,1.762,2.349,2.349,9.982,0.587,1.762,5.872,1.174,0.587,1.174,12.918,8.221,2.349,1.762,0.0,2.349,-5.84,-0.992,3.779,4.695,-3.664,1.565,5.076,4.237,6.641,5.878,0.573,1.718,0
Negative_191,3.846,3.205,1.923,1.923,0.641,5.127,1.282,3.205,1.282,2.564,5.127,6.409,1.923,3.205,5.768,4.486,3.846,0.641,2.564,3.205,3.73,4.632,0.093,2.269,7.336,6.31,1.088,1.43,2.829,5.098,1.896,1.119,0
Negative_192,8.533,7.585,3.793,3.793,6.637,5.688,5.688,9.481,2.844,5.688,9.481,2.844,1.896,7.585,15.169,12.325,5.688,1.896,1.896,1.896,-6.382,-5.539,-11.318,-4.515,6.382,6.502,0.843,-0.542,-3.07,-3.191,-0.783,1.204,0
Negative_193,14.468,4.134,2.066,2.066,8.267,5.167,6.201,10.333,7.234,1.033,12.401,5.167,2.066,4.134,13.434,20.668,2.066,6.201,0.0,5.167,3.571,5.82,-3.704,-3.505,-13.095,-8.796,-1.918,-1.058,-3.704,-3.373,0.132,-2.646,0
